Algorithm,Parameters,Dataset,Fold,Description,Precision,Recall,F-measure,AUC,G-mean
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 8000, 'stop_probability': 0.0, 'classifier': 'CART', 'gamma': 1.0}",haberman,1,Preliminary,0.382353,0.317073,0.346667,0.565616,0.508083
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 4000, 'stop_probability': 0.0, 'classifier': 'KNN', 'gamma': 0.001}",haberman,2,Preliminary,0.352941,0.6,0.444444,0.603571,0.603561
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 4000, 'stop_probability': 0.0, 'classifier': 'KNN', 'gamma': 10.0}",haberman,2,Preliminary,0.371429,0.325,0.346667,0.564286,0.511039
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 8000, 'stop_probability': 0.0, 'classifier': 'CART', 'gamma': 10.0}",haberman,1,Preliminary,0.368421,0.341463,0.35443,0.564537,0.518594
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 8000, 'stop_probability': 0.0, 'classifier': 'CART', 'gamma': 0.1}",haberman,1,Preliminary,0.416667,0.365854,0.38961,0.590006,0.545768
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 2000, 'stop_probability': 0.0, 'classifier': 'SVM', 'gamma': 1.0}",haberman,2,Preliminary,0.769231,0.25,0.377358,0.611607,0.493258
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 8000, 'stop_probability': 0.0, 'classifier': 'CART', 'gamma': 0.01}",haberman,1,Preliminary,0.367347,0.439024,0.4,0.582344,0.564433
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 4000, 'stop_probability': 0.0, 'classifier': 'KNN', 'gamma': 1.0}",haberman,2,Preliminary,0.371429,0.325,0.346667,0.564286,0.511039
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 2000, 'stop_probability': 0.0, 'classifier': 'SVM', 'gamma': 10.0}",haberman,2,Preliminary,0.875,0.175,0.291667,0.583036,0.416458
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 4000, 'stop_probability': 0.0, 'classifier': 'NB', 'gamma': 1.0}",pima,9,Preliminary,0.59854,0.61194,0.605166,0.69597,0.690879
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 8000, 'stop_probability': 0.0, 'classifier': 'KNN', 'gamma': 0.1}",pima,8,Preliminary,0.555556,0.559701,0.557621,0.659851,0.652206
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 2000, 'stop_probability': 0.0, 'classifier': 'SVM', 'gamma': 0.1}",haberman,2,Preliminary,0.322222,0.725,0.446154,0.590179,0.574573
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 1000, 'stop_probability': 0.0, 'classifier': 'NB', 'gamma': 0.1}",haberman,2,Preliminary,0.356164,0.65,0.460177,0.615179,0.614192
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 1000, 'stop_probability': 0.0, 'classifier': 'NB', 'gamma': 10.0}",haberman,2,Preliminary,0.457143,0.4,0.426667,0.615179,0.576318
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 1000, 'stop_probability': 0.0, 'classifier': 'NB', 'gamma': 1.0}",haberman,2,Preliminary,0.390244,0.4,0.395062,0.588393,0.557418
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 2000, 'stop_probability': 0.0, 'classifier': 'SVM', 'gamma': 0.01}",haberman,2,Preliminary,0.342466,0.625,0.442478,0.598214,0.597614
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 2000, 'stop_probability': 0.0, 'classifier': 'SVM', 'gamma': 0.001}",haberman,2,Preliminary,0.322222,0.725,0.446154,0.590179,0.574573
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 1000, 'stop_probability': 0.0, 'classifier': 'NB', 'gamma': 0.01}",haberman,2,Preliminary,0.37931,0.55,0.44898,0.614286,0.610913
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 8000, 'stop_probability': 0.0, 'classifier': 'NB', 'gamma': 0.01}",pima,7,Preliminary,0.647482,0.671642,0.659341,0.737821,0.734847
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 1000, 'stop_probability': 0.0, 'classifier': 'NB', 'gamma': 0.001}",haberman,2,Preliminary,0.525,0.525,0.525,0.677679,0.660256
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 4000, 'stop_probability': 0.0, 'classifier': 'CART', 'gamma': 1.0}",pima,10,Preliminary,0.554745,0.567164,0.560886,0.661582,0.65481
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 4000, 'stop_probability': 0.0, 'classifier': 'CART', 'gamma': 1.0}",haberman,2,Preliminary,0.357143,0.625,0.454545,0.611607,0.61146
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 8000, 'stop_probability': 0.0, 'classifier': 'KNN', 'gamma': 0.1}",pima,7,Preliminary,0.614173,0.58209,0.597701,0.693045,0.684105
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 4000, 'stop_probability': 0.0, 'classifier': 'KNN', 'gamma': 0.01}",haberman,2,Preliminary,0.396226,0.525,0.451613,0.619643,0.612372
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 4000, 'stop_probability': 0.0, 'classifier': 'CART', 'gamma': 0.1}",haberman,2,Preliminary,0.372549,0.475,0.417582,0.594643,0.582482
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 4000, 'stop_probability': 0.0, 'classifier': 'KNN', 'gamma': 1.0}",pima,10,Preliminary,0.613861,0.462687,0.52766,0.653343,0.624906
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 8000, 'stop_probability': 0.0, 'classifier': 'SVM', 'gamma': 0.1}",pima,7,Preliminary,0.654412,0.664179,0.659259,0.73809,0.73438
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 8000, 'stop_probability': 0.0, 'classifier': 'CART', 'gamma': 0.001}",haberman,1,Preliminary,0.576923,0.365854,0.447761,0.634254,0.574665
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 4000, 'stop_probability': 0.0, 'classifier': 'KNN', 'gamma': 10.0}",pima,10,Preliminary,0.62766,0.440299,0.517544,0.650149,0.615351
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 2000, 'stop_probability': 0.0, 'classifier': 'NB', 'gamma': 0.1}",haberman,2,Preliminary,0.339286,0.475,0.395833,0.572321,0.563986
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 1000, 'stop_probability': 0.0, 'classifier': 'KNN', 'gamma': 0.1}",haberman,3,Preliminary,0.31746,0.487805,0.384615,0.553637,0.549709
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 1000, 'stop_probability': 0.0, 'classifier': 'KNN', 'gamma': 10.0}",haberman,3,Preliminary,0.32,0.195122,0.242424,0.52234,0.407145
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 4000, 'stop_probability': 0.0, 'classifier': 'KNN', 'gamma': 0.001}",pima,10,Preliminary,0.51773,0.544776,0.530909,0.636388,0.629759
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 4000, 'stop_probability': 0.0, 'classifier': 'KNN', 'gamma': 0.01}",pima,10,Preliminary,0.576642,0.589552,0.583026,0.678776,0.672886
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 4000, 'stop_probability': 0.0, 'classifier': 'CART', 'gamma': 10.0}",haberman,2,Preliminary,0.367647,0.625,0.462963,0.620536,0.62052
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 8000, 'stop_probability': 0.0, 'classifier': 'SVM', 'gamma': 0.001}",haberman,1,Preliminary,0.52,0.317073,0.393939,0.605439,0.532355
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 1000, 'stop_probability': 0.0, 'classifier': 'KNN', 'gamma': 1.0}",haberman,3,Preliminary,0.307692,0.195122,0.238806,0.517915,0.405019
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 1000, 'stop_probability': 0.0, 'classifier': 'KNN', 'gamma': 0.001}",haberman,3,Preliminary,0.350877,0.487805,0.408163,0.580186,0.572784
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 2000, 'stop_probability': 0.0, 'classifier': 'NB', 'gamma': 0.01}",haberman,2,Preliminary,0.431373,0.55,0.483516,0.645536,0.638427
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 8000, 'stop_probability': 0.0, 'classifier': 'NB', 'gamma': 0.1}",pima,7,Preliminary,0.640351,0.544776,0.58871,0.690388,0.674858
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 2000, 'stop_probability': 0.0, 'classifier': 'NB', 'gamma': 0.001}",haberman,2,Preliminary,0.333333,0.65,0.440678,0.592857,0.590097
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 4000, 'stop_probability': 0.0, 'classifier': 'CART', 'gamma': 0.001}",haberman,2,Preliminary,0.363636,0.5,0.421053,0.59375,0.586302
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 1000, 'stop_probability': 0.0, 'classifier': 'KNN', 'gamma': 0.01}",haberman,3,Preliminary,0.367347,0.439024,0.4,0.582344,0.564433
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 8000, 'stop_probability': 0.0, 'classifier': 'CART', 'gamma': 1.0}",pima,8,Preliminary,0.534722,0.574627,0.553957,0.653313,0.648558
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 2000, 'stop_probability': 0.0, 'classifier': 'NB', 'gamma': 10.0}",haberman,2,Preliminary,0.541667,0.325,0.40625,0.613393,0.541369
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 2000, 'stop_probability': 0.0, 'classifier': 'NB', 'gamma': 1.0}",haberman,2,Preliminary,0.52,0.325,0.4,0.608929,0.538682
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 8000, 'stop_probability': 0.0, 'classifier': 'KNN', 'gamma': 0.001}",pima,8,Preliminary,0.555556,0.634328,0.592334,0.681164,0.679552
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 4000, 'stop_probability': 0.0, 'classifier': 'CART', 'gamma': 0.01}",haberman,2,Preliminary,0.350877,0.5,0.412371,0.584821,0.578638
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 8000, 'stop_probability': 0.0, 'classifier': 'SVM', 'gamma': 0.1}",haberman,1,Preliminary,0.45,0.219512,0.295082,0.561084,0.445133
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 8000, 'stop_probability': 0.0, 'classifier': 'SVM', 'gamma': 10.0}",pima,8,Preliminary,0.734177,0.432836,0.544601,0.674418,0.629665
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 8000, 'stop_probability': 0.0, 'classifier': 'KNN', 'gamma': 0.01}",pima,7,Preliminary,0.590604,0.656716,0.621908,0.706358,0.704612
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 4000, 'stop_probability': 0.0, 'classifier': 'CART', 'gamma': 0.001}",pima,10,Preliminary,0.565517,0.61194,0.587814,0.67997,0.676558
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 8000, 'stop_probability': 0.0, 'classifier': 'SVM', 'gamma': 1.0}",haberman,1,Preliminary,0.333333,0.02439,0.045455,0.503346,0.154786
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 4000, 'stop_probability': 0.0, 'classifier': 'SVM', 'gamma': 10.0}",haberman,2,Preliminary,1.0,0.025,0.04878,0.5125,0.158114
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 8000, 'stop_probability': 0.0, 'classifier': 'SVM', 'gamma': 0.01}",haberman,1,Preliminary,0.45,0.219512,0.295082,0.561084,0.445133
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 4000, 'stop_probability': 0.0, 'classifier': 'CART', 'gamma': 0.1}",pima,10,Preliminary,0.569444,0.61194,0.589928,0.68197,0.678365
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 4000, 'stop_probability': 0.0, 'classifier': 'CART', 'gamma': 10.0}",pima,10,Preliminary,0.521008,0.462687,0.490119,0.617343,0.597657
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 8000, 'stop_probability': 0.0, 'classifier': 'SVM', 'gamma': 10.0}",haberman,1,Preliminary,0.5,0.02439,0.046512,0.50777,0.155481
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 4000, 'stop_probability': 0.0, 'classifier': 'SVM', 'gamma': 0.001}",pima,10,Preliminary,0.613793,0.664179,0.637993,0.72009,0.717916
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 8000, 'stop_probability': 0.0, 'classifier': 'CART', 'gamma': 10.0}",pima,8,Preliminary,0.558333,0.5,0.527559,0.644,0.627694
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 2000, 'stop_probability': 0.0, 'classifier': 'KNN', 'gamma': 0.1}",haberman,3,Preliminary,0.276923,0.439024,0.339623,0.511548,0.506381
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 2000, 'stop_probability': 0.0, 'classifier': 'KNN', 'gamma': 1.0}",haberman,3,Preliminary,0.3125,0.121951,0.175439,0.512303,0.331783
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 4000, 'stop_probability': 0.0, 'classifier': 'SVM', 'gamma': 0.1}",haberman,2,Preliminary,0.478261,0.55,0.511628,0.667857,0.657376
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 2000, 'stop_probability': 0.0, 'classifier': 'KNN', 'gamma': 10.0}",haberman,3,Preliminary,0.3125,0.121951,0.175439,0.512303,0.331783
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 2000, 'stop_probability': 0.0, 'classifier': 'KNN', 'gamma': 0.001}",haberman,3,Preliminary,0.411765,0.512195,0.456522,0.623354,0.613363
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 1000, 'stop_probability': 0.0, 'classifier': 'CART', 'gamma': 0.001}",haberman,3,Preliminary,0.276596,0.317073,0.295455,0.508094,0.470819
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 1000, 'stop_probability': 0.0, 'classifier': 'CART', 'gamma': 0.1}",haberman,3,Preliminary,0.301887,0.390244,0.340426,0.531405,0.512313
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 4000, 'stop_probability': 0.0, 'classifier': 'SVM', 'gamma': 1.0}",haberman,2,Preliminary,1.0,0.025,0.04878,0.5125,0.158114
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 1000, 'stop_probability': 0.0, 'classifier': 'CART', 'gamma': 1.0}",haberman,3,Preliminary,0.282609,0.317073,0.298851,0.512519,0.47379
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 8000, 'stop_probability': 0.0, 'classifier': 'NB', 'gamma': 10.0}",haberman,1,Preliminary,0.416667,0.121951,0.188679,0.530002,0.338226
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 1000, 'stop_probability': 0.0, 'classifier': 'CART', 'gamma': 0.01}",haberman,3,Preliminary,0.377358,0.487805,0.425532,0.597885,0.587664
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 2000, 'stop_probability': 0.0, 'classifier': 'KNN', 'gamma': 0.01}",haberman,3,Preliminary,0.344828,0.487805,0.40404,0.575761,0.569003
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 1000, 'stop_probability': 0.0, 'classifier': 'CART', 'gamma': 10.0}",haberman,3,Preliminary,0.294118,0.365854,0.326087,0.523635,0.499298
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 8000, 'stop_probability': 0.0, 'classifier': 'SVM', 'gamma': 0.001}",pima,7,Preliminary,0.598684,0.679104,0.636364,0.717552,0.716521
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 4000, 'stop_probability': 0.0, 'classifier': 'SVM', 'gamma': 0.01}",haberman,2,Preliminary,0.321429,0.675,0.435484,0.583036,0.575737
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 8000, 'stop_probability': 0.0, 'classifier': 'NB', 'gamma': 0.1}",haberman,1,Preliminary,0.45,0.219512,0.295082,0.561084,0.445133
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 4000, 'stop_probability': 0.0, 'classifier': 'SVM', 'gamma': 10.0}",pima,10,Preliminary,0.736264,0.5,0.595556,0.702,0.672309
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 8000, 'stop_probability': 0.0, 'classifier': 'CART', 'gamma': 0.1}",pima,8,Preliminary,0.537975,0.634328,0.582192,0.671164,0.670153
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 4000, 'stop_probability': 0.0, 'classifier': 'CART', 'gamma': 0.01}",pima,10,Preliminary,0.549669,0.619403,0.582456,0.673701,0.67151
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 8000, 'stop_probability': 0.0, 'classifier': 'NB', 'gamma': 1.0}",haberman,1,Preliminary,0.357143,0.121951,0.181818,0.521153,0.33502
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 4000, 'stop_probability': 0.0, 'classifier': 'SVM', 'gamma': 0.01}",pima,10,Preliminary,0.612245,0.671642,0.640569,0.721821,0.720075
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 4000, 'stop_probability': 0.0, 'classifier': 'SVM', 'gamma': 0.001}",haberman,2,Preliminary,0.352941,0.6,0.444444,0.603571,0.603561
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 4000, 'stop_probability': 0.0, 'classifier': 'SVM', 'gamma': 1.0}",pima,10,Preliminary,0.648,0.604478,0.625483,0.714239,0.705755
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 4000, 'stop_probability': 0.0, 'classifier': 'NB', 'gamma': 1.0}",pima,10,Preliminary,0.692308,0.604478,0.645418,0.730239,0.719328
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 4000, 'stop_probability': 0.0, 'classifier': 'SVM', 'gamma': 0.1}",pima,10,Preliminary,0.649635,0.664179,0.656827,0.73609,0.732569
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 4000, 'stop_probability': 0.0, 'classifier': 'NB', 'gamma': 10.0}",haberman,2,Preliminary,0.875,0.175,0.291667,0.583036,0.416458
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 2000, 'stop_probability': 0.0, 'classifier': 'CART', 'gamma': 0.1}",haberman,3,Preliminary,0.297872,0.341463,0.318182,0.524714,0.491675
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 8000, 'stop_probability': 0.0, 'classifier': 'KNN', 'gamma': 0.1}",haberman,2,Preliminary,0.359375,0.575,0.442308,0.604464,0.603746
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 8000, 'stop_probability': 0.0, 'classifier': 'KNN', 'gamma': 10.0}",haberman,2,Preliminary,0.352941,0.3,0.324324,0.551786,0.49099
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 2000, 'stop_probability': 0.0, 'classifier': 'CART', 'gamma': 0.001}",haberman,3,Preliminary,0.34,0.414634,0.373626,0.561299,0.541799
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 1000, 'stop_probability': 0.0, 'classifier': 'SVM', 'gamma': 1.0}",haberman,3,Preliminary,0.421053,0.195122,0.266667,0.548888,0.419676
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 8000, 'stop_probability': 0.0, 'classifier': 'NB', 'gamma': 0.01}",haberman,1,Preliminary,0.5,0.292683,0.369231,0.593244,0.51147
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 8000, 'stop_probability': 0.0, 'classifier': 'SVM', 'gamma': 1.0}",pima,8,Preliminary,0.625954,0.61194,0.618868,0.70797,0.701427
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 1000, 'stop_probability': 0.0, 'classifier': 'SVM', 'gamma': 0.1}",haberman,3,Preliminary,0.5,0.219512,0.305085,0.569933,0.449476
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 2000, 'stop_probability': 0.0, 'classifier': 'CART', 'gamma': 1.0}",haberman,3,Preliminary,0.3125,0.365854,0.337079,0.536909,0.508932
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 1000, 'stop_probability': 0.0, 'classifier': 'SVM', 'gamma': 0.001}",haberman,3,Preliminary,0.473684,0.219512,0.3,0.565508,0.44731
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 1000, 'stop_probability': 0.0, 'classifier': 'SVM', 'gamma': 10.0}",haberman,3,Preliminary,0.45,0.219512,0.295082,0.561084,0.445133
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 1000, 'stop_probability': 0.0, 'classifier': 'SVM', 'gamma': 0.01}",haberman,3,Preliminary,0.5,0.219512,0.305085,0.569933,0.449476
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 4000, 'stop_probability': 0.0, 'classifier': 'NB', 'gamma': 0.1}",haberman,2,Preliminary,0.413043,0.475,0.44186,0.616964,0.600409
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 4000, 'stop_probability': 0.0, 'classifier': 'NB', 'gamma': 0.01}",haberman,2,Preliminary,0.347222,0.625,0.446429,0.602679,0.602265
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 4000, 'stop_probability': 0.0, 'classifier': 'NB', 'gamma': 1.0}",haberman,2,Preliminary,0.857143,0.15,0.255319,0.570536,0.385565
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 8000, 'stop_probability': 0.0, 'classifier': 'NB', 'gamma': 0.001}",haberman,1,Preliminary,0.5,0.317073,0.38806,0.601014,0.529713
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 2000, 'stop_probability': 0.0, 'classifier': 'CART', 'gamma': 10.0}",haberman,3,Preliminary,0.333333,0.390244,0.359551,0.553529,0.528897
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 8000, 'stop_probability': 0.0, 'classifier': 'SVM', 'gamma': 0.01}",pima,7,Preliminary,0.614379,0.701493,0.655052,0.732746,0.732079
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 2000, 'stop_probability': 0.0, 'classifier': 'CART', 'gamma': 0.01}",haberman,3,Preliminary,0.333333,0.439024,0.378947,0.56022,0.546954
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 8000, 'stop_probability': 0.0, 'classifier': 'KNN', 'gamma': 0.001}",haberman,2,Preliminary,0.328358,0.55,0.411215,0.574107,0.573601
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 8000, 'stop_probability': 0.0, 'classifier': 'KNN', 'gamma': 1.0}",haberman,2,Preliminary,0.352941,0.3,0.324324,0.551786,0.49099
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 4000, 'stop_probability': 0.0, 'classifier': 'KNN', 'gamma': 1.0}",haberman,3,Preliminary,0.357143,0.121951,0.181818,0.521153,0.33502
